chembl_id,smiles,mw,logp
CHEMBL74542,COc1ccc(NNC(=O)C(=O)c2c[nH]c3ccc(OC)cc23)cc1,339.35,2.51
CHEMBL74543,COc1ccc2oc(-c3ccc(OC)c(OC)c3OC)cc(=O)c2c1,342.35,3.49
CHEMBL74452,Cc1nc(-c2ncn3c2CN=C(c2ccccc2)c2c(Cl)cccc2-3)no1,375.82,4.24
CHEMBL74453,CCOC(=O)c1c(OCC)c2ccc(C)nc2n(CC)c1=O,304.35,2.3
CHEMBL74553,CCCCC(NC(=O)c1ccc(C(=N)N)cc1F)C(C)(C)C(=O)N1CCC(CC(=O)O)CC1,462.57,3.14
CHEMBL74554,N/C(=N/N=C/c1c[nH]c2ccc(O)cc12)NCCc1ccccc1,321.38,2.35
CHEMBL74555,C(CNCCCNC1=NCCN1)CNC1=NCCN1,267.38,-1.55
CHEMBL74648,CC(O)[C@H]1C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@H]12,367.42,0.47
CHEMBL73391,COc1ccc(NC(=O)C(C)(O)C(F)(F)F)cc1,263.21,1.95
CHEMBL73392,Brc1c(NC2=NCCS2)ccc2nccnc12,309.19,2.91
CHEMBL73393,Cn1cnnc1SC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2CC1,428.47,0.39
CHEMBL73398,CCOC(=O)c1c(N2CCOCC2)c2ccc(C)nc2n(CC)c1=O,345.4,1.74
CHEMBL73399,O=c1oc2ccc(O)cc2cc1[N+](=O)[O-],207.14,1.41
CHEMBL73481,CN1CC(=O)N[C@H](CO)Cc2c[nH]c3cccc1c23,259.31,0.64
CHEMBL75120,N#C[C@@H]1CCC[C@H](C#N)N1,135.17,0.54
CHEMBL75212,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc(Cl)cc23)cc1OC,372.81,3.34
CHEMBL75213,C=Cc1ccc2ccc3nc(N)nc(O)c3c2c1,237.26,2.71
CHEMBL75038,[C-]#[N+]c1ccc2c(c1)Cc1ccccc1-2,191.23,3.81
CHEMBL75039,CC(C(=O)NO)N(Cc1ccccc1[N+](=O)[O-])S(=O)(=O)c1cc(Cl)ccc1Cl,448.28,2.99
CHEMBL75123,CCCCCC(=O)c1ccc(OCc2cccc(NC(=O)CCC(=O)OC)c2)cc1OC,441.52,4.93
CHEMBL75124,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,293.41,3.77
CHEMBL75041,Cc1cc(C)c2c(O)cc(-c3ccc(Cl)cc3)nc2n1,284.75,4.27
CHEMBL75044,Nc1nc(O)c2c(ccc3cc(N)c(Br)cc32)n1,305.13,2.42
CHEMBL75128,CCC(=O)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,300.36,1.07
CHEMBL75046,O=C(NO)[C@H]1C[C@H](c2ccc(Oc3ccc(F)cc3)cc2)C(=O)N1,330.31,2.1
CHEMBL75047,COC(CO)OCn1cnc2c(O)nc(N)nc21,255.23,-0.95
CHEMBL75049,Cc1[nH]c2ncnc(Nc3ccccc3)c2c1C,238.29,3.32
CHEMBL3314893,CCOC(=O)c1cnc(NC2CCCC2)n2nc(-c3ccco3)nc12,341.37,2.92
CHEMBL74870,Oc1c2nnnc-2oc2cc(OCCCN3CCN(Cc4ccc(Cl)cc4)CC3)ccc12,453.93,3.67
CHEMBL74871,Cc1cc(SC2=C(O)OC(CCc3cnc(N)nc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1CO,485.65,4.99
CHEMBL74960,Cc1cc(N)c(Oc2ccc(Cl)cc2CC(=O)O)c(Cl)c1,326.18,4.3
CHEMBL74876,CN(C)Cc1nnc(-c2ccccc2-c2ccccc2)s1,295.41,3.93
CHEMBL74877,CC(=O)c1cccc(C(=O)c2ccccc2)c1N,239.27,2.7
CHEMBL74967,CC(C)(CN)CC(=O)O,131.18,0.45
CHEMBL74791,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCCCC1CNCCCc1ccccc1,423.6,3.48
CHEMBL74792,O=C1OCCN1CC#CCN1CCCC1,208.26,0.54
CHEMBL74880,CN1Cc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc2NC(CC(=O)O)C1=O,422.49,1.88
CHEMBL74883,COc1cc2ccn(C)c2c2c3c(c4c5ccccc5[nH]c4c12)C(=O)NC3=O,369.38,3.86
CHEMBL74885,Cc1ccc(NC(=O)N(C)C)c(C)c1,192.26,2.4
CHEMBL74887,O=C(c1ccc(F)cc1)C1CCN(Cc2cccc(I)c2)CC1,423.27,4.53
CHEMBL74801,CCCc1nc(-c2ncn3c2CN(C)C(=O)c2c(Cl)cccc2-3)no1,357.8,3.11
CHEMBL74714,Nc1ccc(Cl)cc1C(=O)NCCCCCn1ccnc1,306.8,2.72
CHEMBL74630,CC(=O)/C=C/c1ccc(C(F)(F)F)cc1,214.19,3.31
CHEMBL74633,CC(CO)Nc1nc2ccc(F)cc2n2cnnc12,261.26,1.21
CHEMBL74717,CC(C)(C(=O)O)c1ccc2c(c1)OC[C@H](Cc1ccc(Cl)cc1)[C@H]2O,360.84,3.99
CHEMBL74544,c1c[nH]c(Nc2ccc3[nH]cnc3c2)n1,199.22,2.03
CHEMBL74635,NC(=O)N/N=C/C=C/c1ccccc1,189.22,1.35
CHEMBL74636,CN1CCC[C@H]1COc1ccc2c(c1)OCO2,235.28,1.89
CHEMBL74637,O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1[nH]c3cc(O)ccc3c21,341.33,3.54
CHEMBL74550,Clc1ccc(Nc2nnc(Cc3ccncc3)c3cnccc23)cc1,347.81,4.41
CHEMBL74649,CNCCNc1ccc(C)c2sc3ccc(O)cc3c(=O)c12,314.41,3.06
CHEMBL74653,OCC(O)COc1ccc(Oc2ccccc2)cc1,260.29,2.21
CHEMBL74736,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCCC1,347.5,3.79
CHEMBL74738,COc1ccc(-c2cc(=O)c3c(O)cc(C)cc3o2)cc1OC,312.32,3.49
CHEMBL73476,CCn1c(=O)c(C#N)c(N2CCCC2)c2ccc(C)nc21,282.35,2.2
CHEMBL73477,O=C1Nc2cccnc2N(c2ccccc2)c2ncccc21,288.31,3.51
CHEMBL73478,FC(F)(F)c1nnc2c(NC3CCCCC3)nc3ccc(Cl)cc3n12,369.78,4.69
CHEMBL73480,CCCCCCCCNC(=O)c1cnc2ccc(Cl)cc2c1O,334.85,4.68
CHEMBL1163652,Clc1ccc(/C=N/Nc2nc(NCc3ccc(Cl)cc3)nc(N3CCOCC3)n2)cc1,458.35,4.07
CHEMBL75215,CC(C)=CCCC(C)CCN(CCO)COOC(C)(C)C,301.47,3.76
CHEMBL75216,CCc1nc(-c2ncn3c2CN(C)C(=O)c2ccccc2-3)no1,309.33,2.07
CHEMBL75306,COc1ccc(CNC(=O)C(=O)c2c[nH]c3ccc([N+](=O)[O-])cc23)cc1,353.33,2.58
CHEMBL75126,CSc1sc(C(=O)NN)c2c1C=CCC2,240.35,2.03
CHEMBL75219,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccc(C#N)c3c1c2CCC3,413.43,2.44
CHEMBL75220,C[C@@H](O)[C@H]1C(=O)N2C/C(=C/C(=O)OC(C)(C)C)C[C@H]12,267.32,0.87
CHEMBL75131,CCCCNC(=O)c1ccc(S(N)(=O)=O)cc1,256.33,0.86
CHEMBL75132,CCOc1ccc(Cl)cc1-c1cc(Nc2ccc(CCCO)cc2)nc(N)n1,398.89,4.45
CHEMBL75135,O=C(NC(CO)c1ccccc1)C(=O)c1c[nH]c2ccccc12,308.34,2.2
CHEMBL75136,Cc1nc(O)c2c(ccc3ccc(I)cc32)n1,336.13,3.4
CHEMBL75137,CCC(=O)N(c1ccccc1)C1(COC)CCN(CC(C)n2nnn(CC)c2=O)CC1,430.55,1.94
CHEMBL3314894,CCOC(=O)c1cnc(NCC2CCCCC2)n2nc(-c3ccco3)nc12,369.43,3.55
CHEMBL74963,CC(C)[C@@H](CN1CC=CC1)N(C)C(=O)Cc1ccc(Cl)cc1,320.86,3.24
CHEMBL74964,CC(C)[C@@H](CN1CC=CC1)N(C)C(=O)Cc1ccc(F)cc1,304.41,2.72
CHEMBL75052,CC[C@H](C)[C@H](C(=O)NCc1ccccc1)N1C(=O)[C@@H](CCCCCN)N(Cc2ccccc2)C1=O,478.64,4.07
CHEMBL74970,CCN1CCCC1CNC(=O)c1cc(Br)c(OC)cc1OC,371.28,2.68
CHEMBL75055,O=C(NCCC1=NCCN1)C(c1ccccc1)C1CCCCC1,313.45,2.86
CHEMBL75058,CC(C(O)c1ccc(NS(C)(=O)=O)cc1)n1cc[n+](C)c1.[Cl-],345.85,-2.02
CHEMBL75059,O=C(O)Cc1ccccc1Oc1c(Cl)cc(Cl)cc1[N+](=O)[O-],342.13,4.32
CHEMBL74971,CC(C)(C)OC(=O)N1CCC(N2CCN(C(=O)OC(C)(C)C)CC2)CC1,369.51,2.94
CHEMBL74973,Cc1ccc(N)c(C(=O)NCCC(C)n2ccnc2)c1,272.35,2.15
CHEMBL74976,COC(=O)Cc1ccccc1Oc1c(Cl)cc(Cl)cc1N(C)C,354.23,4.57
CHEMBL74890,O=S(=O)(N/C(=N\O)Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)c2ccccc2)cs1,471.97,3.37
CHEMBL74892,CN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)c1nsc2ccccc12,438.53,4.53
CHEMBL74804,N#CCC/N=C(/S)C1=CC(C(F)(F)F)(C(F)(F)F)Oc2ccc([N+](=O)[O-])cc21,425.31,4.48
CHEMBL74805,Oc1nc2cccc(N3CCN(Cc4ccnc(-c5ccc(F)cc5)c4)CC3)c2o1,404.45,4.06
CHEMBL74806,O[C@H]1c2ccccc2OC[C@@H]1Cc1ccccc1,240.3,2.97
CHEMBL74722,Cc1[nH]c2ncnc(Nc3cccc(Br)c3)c2c1C,317.19,4.08
CHEMBL74639,O=C(O)c1cc(C(=O)O)c2c(-c3ccccc3)cccc2n1,293.28,3.3
CHEMBL74640,CC1(CO)OCC(n2cc(F)c(N)nc2=O)O1,245.21,-0.78
CHEMBL74723,Oc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,356.55,4.54
CHEMBL74724,Cc1nc(O)c2c(ccc3ccc(Cl)cc32)n1,244.68,3.45
CHEMBL74643,COc1cccc(NC(=O)NCc2ccccc2)c1,256.31,3.02
CHEMBL74644,COc1ccc(-c2oc3cc(OC(C)=O)cc(OC(C)=O)c3c(=O)c2OC)cc1,398.37,3.33
CHEMBL74645,O=C(O)c1cccc(Nc2ncnc3[nH]c4c(c23)CCCC4)c1,308.34,3.28
CHEMBL74730,Nc1cccc(Cl)c1Oc1ccccc1CC(=O)OC1OC(=O)c2ccccc21,409.83,4.67
CHEMBL74739,CC(C)(Oc1ccc(NC(=O)Nc2ccc(O)cc2)cc1)C(=O)O,330.34,3.28
CHEMBL74740,CCCC#CCOCC1C2CCC(O2)C1C/C=C\CCCC(=O)O,334.46,3.8
CHEMBL74741,CC(C)(Oc1ccc(NC(=O)c2cc(Cl)cc(Cl)c2)cc1)C(=O)O,368.22,4.49
CHEMBL74825,CCOC(=O)Cc1cccc(C(=O)c2ccc(Cl)cc2)c1N,317.77,3.26
CHEMBL73560,Cc1c(CC(=O)O)nn(Cc2nc3cc(F)cc(F)c3s2)c(=O)c1C,365.36,2.42
CHEMBL73561,O=C(NC1N=C(c2ccccc2F)c2ccccc2NC1=O)c1ccc(C(F)(F)F)cc1,441.38,4.39
CHEMBL73562,CN(C)CCNc1c(OCc2ccccc2)ccc2sc3ccccc3c(=O)c12,404.54,4.97
CHEMBL73563,O=C(Cc1cccc2sccc12)NC1N=C(c2ccccc2F)c2ccccc2NC1=O,443.5,4.51
CHEMBL73566,CCCCCCC[N+]12CCC(CC1)/C(=C/Cc1ccc(Cl)cc1)C2.[Br-],426.87,3.02
CHEMBL75307,O=C(NCc1ccccc1)C(=O)c1c[nH]c2ccc([N+](=O)[O-])cc12,323.31,2.58
CHEMBL75308,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(O)cc3c1c2CCC3,404.42,2.27
CHEMBL75309,CC(C)c1ccc2c(CCCCNS(=O)(=O)c3ccccc3)cc(C(=O)O)c-2cc1,425.55,4.91
CHEMBL75311,CC(C)(C)c1cc(C2=Cc3ccc(C(=O)O)cc3OC2)ccc1O,324.38,4.32
CHEMBL73910,NC(=O)Cc1ccccc1Oc1c(Cl)cccc1[N+](=O)[O-],306.71,3.07
CHEMBL75223,CC(C)[C@@H](CN1CC=CC1)N(C)C(=O)Cc1ccc([N+](=O)[O-])cc1,331.42,2.49
CHEMBL75312,O=C1Cc2cccc(C(=O)c3ccccc3)c2N1,237.26,2.41
CHEMBL75313,Cc1cc(Cl)cc2c1Oc1ccccc1CCN2,259.74,4.41
CHEMBL75314,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(OC)cc3c1c2CCC3,418.45,2.58
CHEMBL75315,Cc1nc(-c2ncn3c2CN(C)C(=O)c2ccccc2-3)no1,295.3,1.82
CHEMBL75225,C[C@]12CCC(=O)C=C1CCC1C3CC[C@H](C(=O)CO)[C@@]34C[C@H](OC4O)C12,360.45,2.0
CHEMBL75226,O=c1c2ccc(Cl)cc2nnn1CCCCCn1ccnc1,317.78,2.51
CHEMBL75227,O=c1c2ccc(Cl)cc2nnn1CCCCn1ccnc1,303.75,2.12
CHEMBL75228,c1ccc(CCN2CCCCC2)cc1,189.3,2.72
CHEMBL75230,CCOC(=O)c1c(N)c2cccnc2n(CC)c1=O,261.28,1.18
CHEMBL75317,Cc1c(Cl)ccc(N)c1Oc1ccccc1CC(=O)O,291.73,3.65
CHEMBL75138,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCn2nnn(CC(N)=O)c2=O)CC1,459.51,-0.62
CHEMBL75232,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,464.91,4.95
CHEMBL75054,CCN(CC)CCNC(=O)C(c1ccccc1)C1CCCCC1,316.49,3.81
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,440.46,4.03
CHEMBL75141,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23C(OC(C)=O)/C=C\C(C)(O)CC(C)C/C=C/C3C1O,493.64,3.74
CHEMBL75060,CO[C@@]12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4ccc5[nH]ccc5c4)C3=O)N1CC1NC12,449.47,0.98
CHEMBL75145,CCCCN(CCCC)C(=O)Nc1ccc(OC)cc1,278.4,4.13
CHEMBL75149,COc1cc2nc3n(c(=O)c2cc1OC)-c1ccccc1C3=O,308.29,1.95
CHEMBL75150,Cc1csc(N2C=CC(C)(C)C=C2)n1,206.31,3.33
CHEMBL74975,O=c1c(Cl)c(-c2ccccc2)oc2ccccc12,256.69,4.11
CHEMBL75062,CC(C)(C)CN/C(=C\[N+](=O)[O-])Nc1ccncc1,250.3,2.2
CHEMBL75063,CCC[C@]12CCN(C)C(Cc3ccc(O)cc31)C2,245.37,3.08
CHEMBL75064,CCOC(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1ncccn1,351.34,0.56
CHEMBL75065,OC(c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,439.31,4.42
CHEMBL75067,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)c(OC)c1,402.4,3.51
CHEMBL74981,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(CS)Cc1cc2c(cc1Cl)OCO2,460.94,3.45
CHEMBL74983,O=Cc1csc(-c2ccc(-c3ccc(C=O)s3)s2)c1,304.42,4.83
CHEMBL74984,CN1CCC[C@H]1CSc1cccc(F)c1,225.33,3.01
CHEMBL74985,Cc1nc(O)c2c(ccc3cc(Br)ccc32)n1,289.13,3.56
CHEMBL74893,CCCCCC(CC(=O)NO)S(=O)(=O)c1ccccc1,299.39,2.3
CHEMBL74895,C#CCN(C(=O)NCCCl)C1CCCCC1,242.75,2.2
CHEMBL74896,CC1(O)c2ccccc2-n2c1nc1ccccc1c2=O,264.28,1.95
CHEMBL74897,CCC(C)N[C@@H]1c2cc3c(cc2[C@@H](c2cc(OC)c(O)c(OC)c2)[C@H]2C(=O)OC[C@@H]21)OCO3,455.51,3.5
CHEMBL74898,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(O)c3)oc2c1,344.32,2.9
CHEMBL74899,CCNC(=O)OC/C=C(\C)CCC=C(C)C,225.33,3.43
CHEMBL74808,N=C(N)c1cccc(OCC(=O)Nc2ccc(C(=O)N3CCC3)cc2)c1,352.39,1.83
CHEMBL74728,CC(C)(C(=O)O)c1ccc2c(c1)OC[C@H](Cc1ccccc1)[C@H]2O,326.39,3.33
CHEMBL74729,Clc1ccc(CCN2CCN3CCC[C@H]3C2)cc1Cl,299.25,3.32
CHEMBL74813,C[C@@H](O)[C@H]1C(=O)N2S/C(=C\C(=O)OC(C)(C)C)S[C@H]12,303.4,1.73
CHEMBL74814,O=S(=O)(c1ccccc1)c1ccc(O)nn1,236.25,1.01
CHEMBL74731,CNC(=O)/C(=C/c1ccc(OC)cc1)c1cc(OC)c(OC)c(OC)c1,357.41,3.01
CHEMBL74732,CC(C)(C)C1CN=C(Nc2cccnc2)N1,218.3,1.87
CHEMBL74733,CC(Cn1ccnc1)Cn1c(=O)[nH]c2ccc(Cl)cc2c1=O,318.76,1.88
CHEMBL75758,COc1ccc(OC)c(S(=O)(=O)n2cc(CCN(C)C)c3c(OC)cccc32)c1,418.52,3.01
CHEMBL75759,O=CNc1nc(O)c2c(ccc3ccc(Br)cc32)n1,318.13,2.82
CHEMBL75760,O=S(=O)(N/C(=N\O)Nc1ccc(Cl)cc1)c1cc2ccccc2s1,381.87,3.69
CHEMBL75761,CCOC(=O)CN(C)Cc1c(CC)c([N+](=O)[O-])cc2nc(O)c(O)nc12,364.36,1.51
CHEMBL75762,O=C(O)c1cc(C(=O)O)c2cccc(F)c2n1,235.17,1.77
CHEMBL75668,CSCC[C@@H](CN1CC=CC1)N(C)C(=O)Cc1ccc([N+](=O)[O-])cc1,363.48,2.59
CHEMBL75669,C/C(=N\N=C(/S)N/N=C(\S)Nc1cccc(C#N)c1)c1ccccn1,369.48,2.87
CHEMBL75670,CN(CCCCN1CCN(c2nsc3ccccc23)CC1)C(=O)c1nsc2ccccc12,465.65,4.58
CHEMBL75764,C/C(=N\N=C(/S)N/N=C(\S)Nc1ccc(C#N)cc1)c1ccccn1,369.48,2.87
CHEMBL3314539,Cc1[nH]c(C(=O)N[C@@H]2CCN(c3ncc(C(=O)O)s3)C[C@@H]2S(C)(=O)=O)c(Cl)c1Cl,481.38,2.21
CHEMBL74830,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cccc3c1c2CCS3,406.46,2.73
CHEMBL74831,CCN(CC)CCNc1ccc(OC)c2sc3ccccc3c(=O)c12,356.49,4.18
CHEMBL74832,O=C(CCC1CCN(Cc2ccc(F)cc2)CC1)c1ccc2c(c1)CCN2,366.48,4.67
CHEMBL74833,CCOC(=O)c1c(N2CCN(C)CC2)c2ccc(C)nc2n(C)c1=O,344.42,1.17
CHEMBL3314616,O=S(=O)(Nc1ccc(O)c(Cl)c1)c1ccc(F)cc1,301.73,2.99
CHEMBL74750,CCOc1nc(C#N)nc2cc(OC)c(OC)cc12,259.26,1.92
CHEMBL74751,CCOC(=O)c1c(O)nc2nc(C)cc(C)c2c1N,261.28,1.71
CHEMBL74752,C=CCn1c(=O)c(C(=O)OCC)c(N)c2cccnc21,273.29,1.34
CHEMBL74753,CCC[C@H](C(=O)NCc1ccccc1)N1C(=O)[C@@H](CCCCN)N(Cc2ccccc2)C1=O,450.58,3.43
CHEMBL76056,COc1cc(N)c(C(=O)NC2CCCCC2)cc1OC,278.35,2.35
CHEMBL76057,CNC(=O)C1(NC(=O)CCCOc2ccc(Cl)cc2Cl)Cc2ccccc2C1,421.32,3.55
CHEMBL76058,O=C(CCCOc1ccc(Cl)cc1Cl)NC1Cc2ccccc2C1,364.27,4.44
CHEMBL76059,CN(C)C(=O)N(C)CC#CCn1ccnc1,220.28,0.5
CHEMBL76062,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NC(C)/C(F)=C/CCCc1ccccc1,398.52,4.26
CHEMBL76063,COC(=O)CN1C(=O)OC2(CCN(C)CC2)C1=O,256.26,-0.4
CHEMBL76064,CN(C(=O)/C=C/c1ccc(-n2ccnc2)cc1)c1ccc(S(=O)(=O)NC2CCCCCC2)cc1,478.62,4.55
CHEMBL76157,Cc1ccc2c3oc(C(=O)N4CCOCC4)cc3n(C(=O)OC(C)C)c2c1,370.41,3.56
CHEMBL76065,CCc1nn(C2CCS(=O)(=O)C2)c2c1CCN(c1cccc(OC)c1)C2=O,389.48,2.02
CHEMBL76066,CCc1nn(C2CCCCC2)c2c1CCN(c1cccc(OC)c1)C2=O,353.47,4.16
CHEMBL76067,COC(=O)N(C)C(C)C#CCN1CCCC1,224.3,1.17
CHEMBL75978,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1OC,388.37,3.21
CHEMBL76071,CC1(C)Cc2nc(N)nc(O)c2-c2ccccc21,241.29,2.27
CHEMBL76072,O=C(/C=C/c1ccccc1)O/N=C1\c2ccccc2-n2c1nc1ccccc1c2=O,393.4,3.71
CHEMBL76073,C/C=C/[C@@H]1C[C@H](OC(=O)C(C)(C)CC)[C@@H]2[C@@H](/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H](C)C=C[C@H]2C1,444.61,5.0
CHEMBL75980,C[C@@]12CC[C@H]3CC[C@](C)(c4ccccc4)C[C@]3(CO1)OO2,288.39,3.97
CHEMBL75982,CCN(CC)C(=O)[C@H]1CCC2C3CNC4=CC(=O)C(C)C[C@]4(C)C3CC[C@@]21C,386.58,4.02
CHEMBL75983,COc1cccc2ccc(N3CCCCC3)nc12,242.32,3.23
CHEMBL75984,Cc1ccc2[nH]c3c4ccc5ccn(C)c5c4c4c(c3c2c1)C(=O)NC4=O,353.38,4.16
CHEMBL75901,CC(C)(C)OC(=O)NCCC[n+]1c(N)n(Cc2ccccc2)c2ccccc21,381.5,3.47
CHEMBL75986,CC(c1ccc2cc(O)ccc2c1)P(=O)(O)O,252.21,2.78
CHEMBL75821,C[C@@](O)(C(=O)Nc1ccc(S(=O)(=O)NCCN2CCOCC2)cc1Cl)C(F)(F)F,459.87,1.2
CHEMBL75903,CN(C)CCNc1ccc(OCc2ccccc2)c2sc3ccccc3c(=O)c12,404.54,4.97
CHEMBL75905,CC1=CC(N)=NCC1C,124.19,0.94
CHEMBL75906,O=C(O)c1cc(C(=O)O)c2cc(OCCO)ccc2n1,277.23,1.0
CHEMBL75907,CCCCOc1nonc1C1=CCCN(C)C1,237.3,1.97
CHEMBL75826,CCOC(=O)c1c(N(CC)CC)c2ccc(C)nc2n(CC)c1=O,331.42,2.75
CHEMBL75911,N=C(NCCCN1CCCC1)NCc1cccc(Br)c1,339.28,2.55
CHEMBL75913,COc1cc(/N=c2\ssnc2Cl)cc(OC)c1OC,318.81,3.12
CHEMBL75828,CCOC(=O)C1(c2ccc3c(C)cc(Oc4ccc(C(=N)N)cc4)nc3c2)CCCC1,417.51,4.99
CHEMBL75829,Nc1nc(O)c2c(n1)CCc1c(-c3ccccc3)cccc1-2,289.34,3.2
CHEMBL75830,COC(=O)C(=O)Nc1cccc(COc2ccc(C(C)=O)c(O)c2)c1,343.34,2.29
CHEMBL75831,CC(C)[C@@H](CN1CC=CC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,355.31,3.89
CHEMBL75916,CCCCN(Cc1ccccc1)C(=O)Nc1cc(Cl)ccc1O,332.83,4.88
CHEMBL75742,COc1ccc(NC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1,346.43,4.93
CHEMBL75743,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCNC1N2,247.3,1.41
CHEMBL75835,CN1Cc2ccccc2[C@@](O)(c2ccccc2)C1,239.32,2.37
CHEMBL75837,CCCCn1c(=O)c2c(ncn2[C@H]2[C@H](O)[C@H](O)[C@]3(CO)C[C@H]23)n(CCCC)c1=O,406.48,0.23
CHEMBL75751,NS(=O)(=O)c1cc([N+](=O)[O-])c(N2CCOCC2)c([N+](=O)[O-])c1,332.29,-0.01
CHEMBL75840,COC(=O)c1c(-n2c(C)ccc2C)nc(C2CC2)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,493.57,4.85
CHEMBL75841,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(C)C2)C1=O,344.41,2.08
CHEMBL75842,COc1cc(Br)cc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1OC,433.35,3.86
CHEMBL75843,Nc1cc(Cl)ccc1C(=O)NCCCCCn1ccnc1,306.8,2.72
CHEMBL75756,c1ccc(-c2cc3ccccc3[nH]2)cc1,193.25,3.83
CHEMBL75757,COc1nc(NC(=O)Nc2ccc(Cl)c(Cl)c2)sc1C#N,343.2,3.97
CHEMBL75845,COc1cccc2c(=O)c3c(NCCN(C)C)ccc(C)c3sc12,342.46,3.71
CHEMBL75846,N[C@H](C(=O)O)[C@H](F)CC[C@H](N)C(=O)O,208.19,-1.07
CHEMBL75851,CO[C@@]12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4nc(C)cs4)C3=O)N1CC1NC12,431.47,0.27
CHEMBL75765,CC(C(=O)O)N(Cc1ccccc1[N+](=O)[O-])S(=O)(=O)c1ccc([N+](=O)[O-])c(Cl)c1,443.82,2.82
CHEMBL75767,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCCc3ccccc3)C2)C1=O,448.56,4.09
CHEMBL75854,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(OC)ccc3nc2-1,378.38,2.09
CHEMBL74928,C/C(=N\N=C(/S)N/N=C(\S)Nc1ccc(Cl)cc1)c1ccccn1,378.91,3.65
CHEMBL74930,O=C(c1ccccc1)c1ccc(OCCO)cc1,242.27,2.29
CHEMBL74931,CCOc1ccc(Br)cc1-c1cc(Nc2cccc(C#N)c2)nc(N)n1,410.28,4.5
CHEMBL74932,CCOc1ccc(Br)cc1-c1cc(Nc2ccc(B(O)O)cc2)nc(N)n1,429.08,2.31
CHEMBL75020,CC(C)(C)/N=C(/NC#N)Nc1cccnc1,217.28,1.72
CHEMBL74838,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1O,330.29,2.59
CHEMBL74841,COC(=O)C(=O)Nc1cccc(COc2ccc(C(C)=O)c(F)c2)c1,345.33,2.72
CHEMBL74933,NCC(=O)NC(c1ccccc1)C1CCCCC1,246.35,2.38
CHEMBL76153,CCOc1ccccc1-c1cc(Cl)cc2cc3n(c12)CCNCC3,340.85,4.51
CHEMBL76154,Cc1cccc(C)c1Nc1ccccc1CC(=O)O,255.32,3.67
CHEMBL76155,O=C(NCCCl)N(CCO)C1CCCCC1,248.75,1.56
CHEMBL76238,CN1CCC(=C2c3ccccc3C=Cn3cccc32)CC1.O=C(O)C(=O)O,366.42,3.11
CHEMBL76159,CC(C)(C)CC(=O)NCc1ccc(S(N)(=O)=O)cc1,284.38,1.39
CHEMBL76160,CC(C)CCC(=O)NCc1ccc(S(N)(=O)=O)cc1,284.38,1.39
